source,target,maxspeed,osmid,length,name,oneway
1043000754,1043000761,0,452441993,63.138,Travessa de Anselmo Braancamp,False
475737524,475737531,0,39682329,80.43,Rua do Ferraz,True
475737524,138223440,0,578561126,102.459,Rua da Vitória,True
1548086710,1548087237,0,141434615,51.848,Rua de Montes Claros,False
1548086710,4573598562,0,461925700,34.12,Rua de Trancoso,False
1548086710,1548086123,0,141434615,62.463,Rua de Montes Claros,False
1043000761,1143318771,0,8367164,45.964,Travessa de Anselmo Braancamp,True
1043000761,513925553,0,14334429,233.436,Rua de Anselmo Braamcamp,True
1043000761,1043000754,0,452441993,63.138,Travessa de Anselmo Braancamp,False
474541501,474541483,0,39586894,159.901,Rua dos Burgães,True
474541501,3140385691,0,39588456,31.244,Rua da Peneda,False
1561603529,1561603553,0,142698155,20.217,Largo Padre Inácio Gomes,True
1561603529,542811471,0,474903783,33.424,Largo Padre Inácio Gomes,True
1270263242,1561603431,0,142698176,147.05399999999997,Rua António da Silva Cunha,False
1270263242,1561603386,50,258749767,186.28,Rua Professor Rocha Pereira,False
1270263242,840460298,0,453834039,147.03500000000003,Rua Professor Fernando Magano,False
1270263242,1561603412,0,453834039,98.493,Rua Professor Fernando Magano,False
1270263243,1561603427,0,23786798,58.778,Rua de Maria Lamas,False
1270263243,1561603371,0,23786798,58.022,Rua de Maria Lamas,False
1270263243,839884893,0,70384403,22.551,NONE,False
3456445897,4598555614,0,666672376,5.237,NONE,True
3456445897,1561603986,0,666672379,11.571,Estrada Interior da Circunvalação,True
3456445898,3139458289,0,666672375,13.74,Rua das Cegonhas,True
3456445898,3456445897,0,666672379,6.92,Estrada Interior da Circunvalação,True
3166580170,3166581969,50,414171787,14.177,Rua Luis Ferreira,False
3166580170,3166575055,30,666656370,164.92000000000002,Travessa de Requesende,False
3166580170,3166581961,30,666656370,60.964999999999996,Travessa de Requesende,False
474541515,474541501,0,39586894,124.91900000000003,Rua dos Burgães,True
479292879,479412004,50,"[453823652, 39928990]",127.178,"['Rua de Vila do Conde', 'Largo da Póvoa de Varzim']",False
479292879,5297746031,50,453823653,28.04,Rua da Figueira da Foz,True
138194386,513920937,0,34935295,54.971,Rua de Santos Pousada,True
138194386,4753741829,0,14332819,58.035000000000004,Praça da Rainha Dona Amélia,True
1561603539,1561603470,40,227231935,139.40699999999998,Avenida da Cidade de Xangai,False
1561603539,542811471,0,463302040,101.527,Rua de Requesende,False
1561603539,1933900388,0,463302040,106.351,Rua de Requesende,False
1561603539,3241070503,0,666656369,67.566,Avenida das Congostas,False
1561603545,1561603529,0,142698141,226.351,Rua de Santa Luzia,True
1561603553,840469079,0,474903778,196.224,Rua da Senhora do Porto,True
479292902,479309406,50,453823648,20.078,Rua do Estoril,True
479292902,479297773,0,39921299,115.906,Rua de Leça,False
1270263272,1561603386,0,258749768,10.253,NONE,False
1270263272,4505162226,50,258749770,40.498,Rua de Sarah Afonso,False
1270263272,1561603407,0,666659115,114.15299999999999,Rua Padre Diamantino Gomes,True
4468092392,479519960,0,207634515,53.056,Rua de Paulo da Gama,False
4468092392,479522366,0,207634515,37.036,Rua de Paulo da Gama,False
4468092392,4468092397,0,449891762,126.626,NONE,False
479309290,479297773,0,39928989,20.062,Rua de Cascais,False
479309290,479297772,0,39928989,17.619,Rua de Cascais,False
479309290,479309406,0,39922113,117.31499999999998,Rua de Miramar,False
479309290,479309636,0,39922119,47.187,Rua da Ericeira,False
4468092397,4468092392,0,449891762,126.62599999999999,NONE,False
4468092397,479520009,0,453823642,84.277,NONE,False
4468092397,479520003,0,453823642,25.515,NONE,False
1561603567,1471128087,0,13714843,51.797,Rua do Monte dos Burgos,False
1561603567,126604779,0,13714843,8.72,Rua do Monte dos Burgos,False
1561603567,1561603545,0,142698141,232.705,Rua de Santa Luzia,True
4468092399,4468092406,0,449891763,133.451,NONE,False
4468092399,479520003,0,449891763,69.47500000000001,NONE,False
4468092399,4468092411,0,"[453823644, 449891764]",158.142,Rua de Pedro Escobar,False
4468092406,4468092399,0,449891763,133.451,NONE,False
4468092406,4468092411,0,734260453,70.636,Rua de Paulo da Gama,False
4468092406,479512748,0,734260453,41.163,Rua de Paulo da Gama,False
4468092411,479520026,0,734260453,7.473,Rua de Paulo da Gama,False
4468092411,4468092399,0,"[449891764, 453823644]",158.142,Rua de Pedro Escobar,False
4468092411,4468092406,0,734260453,70.636,Rua de Paulo da Gama,False
314043899,314075626,0,207634529,66.8,Rua de Gil Eanes,True
314043899,311889074,0,34613887,90.153,Rua de Gil Eanes,False
479292937,479412004,0,39928992,25.082,Rua de Âncora,False
479292937,479292902,50,453823648,22.622,Rua do Estoril,True
492269066,492269494,0,224645469,95.967,Rua de Alfredo Keil,False
492269066,1788787279,0,40556952,76.394,Rua de Alfredo Keil,False
492269066,311888690,0,734260449,72.244,Rua de Fernão Lopes de Castanheda,False
492269069,492269070,0,224645469,151.282,Rua de Alfredo Keil,False
492269069,492280362,0,40557463,96.28200000000001,Rua de Gabriel Soares de Sousa,False
492269069,1718570832,0,224645469,39.837,Rua de Alfredo Keil,False
475328014,475329138,50,39650114,34.939,Rua do Quanza,True
492269070,492273248,0,51228949,72.621,Rua do Padre José de Anchieta,False
492269070,492269069,0,224645469,151.282,Rua de Alfredo Keil,False
492269070,492270084,0,51228949,95.006,Rua do Padre José de Anchieta,False
492269070,492269071,0,224645469,96.10400000000001,Rua de Alfredo Keil,False
492269071,492269072,0,40643232,31.022999999999996,Rua de Alfredo Keil,True
492269071,492269070,0,224645469,96.10400000000001,Rua de Alfredo Keil,False
475328017,475328014,0,39650163,62.709,Rua do Limpopo,True
475328017,474697403,0,704509573,31.924,Rua da Constituição,True
1684844050,129544876,0,14326464,9.192,Rua de São Filipe de Nery,True
1561603602,1561603545,0,142698166,131.413,Travessa Senhora do Porto,True
1561603602,4573825368,0,474903778,8.64,Rua da Senhora do Porto,True
492269072,311887529,0,28394176,91.418,Rua de Bartolomeu Velho,True
492269072,493669384,0,40643232,59.99,Rua de Alfredo Keil,True
1561603605,1561603610,0,142698172,17.264,Rua de São Vicente,True
1561603605,4573825368,0,461948821,26.029,NONE,False
4591119891,4452315865,0,482318528,29.957,Rua de Vera Cruz,False
4591119891,560408985,0,544597110,132.42000000000002,Rua de Vera Cruz,True
1561603610,1561603729,0,474903778,134.145,Rua da Senhora do Porto,True
1561603613,1628753289,0,13714843,150.525,Rua do Monte dos Burgos,False
1561603613,126604779,0,13714843,111.893,Rua do Monte dos Burgos,False
1561603613,1561603605,0,142698172,205.907,Rua de São Vicente,True
1554886175,137831888,0,28193881,93.315,Rua Professor Vicente José de Carvalho,True
1554886175,128680158,0,51230332,92.25,Rua Professor Vicente José de Carvalho,False
1561603618,1561603670,0,142698175,45.388,Travessa da Senhora do Porto,False
1561603618,840469079,0,142698175,38.552,Travessa da Senhora do Porto,False
1561603618,3241070518,0,317802907,86.62,Rua de Daniel Filipe,False
138194473,427277909,0,482324651,85.556,Avenida de Fernão de Magalhães,False
138194473,4751728983,0,549266400,38.358000000000004,Avenida de Fernão de Magalhães,False
1290710590,299610586,0,27291249,76.623,Rua de La Couture,True
1290710590,299610718,0,27292811,100.15,Rua de Rovuma,True
111619646,111508025,0,12303132,36.849000000000004,Praça da Cidade do Salvador,True
111619646,111505998,0,12316265,39.668,Esplanada do Rio de Janeiro,True
479522366,479522367,0,252517529,53.251,Rua 1,False
479522366,4468092392,0,207634515,37.036,Rua de Paulo da Gama,False
479522366,5297757225,0,207634515,42.744,Rua de Paulo da Gama,False
479522367,479522370,0,252517529,51.191,Rua 1,False
479522367,479522366,0,252517529,53.251,Rua 1,False
479522367,480346323,0,39979720,54.906,Rua 5,False
479522370,479522367,0,252517529,51.191,Rua 1,False
479522370,4468090988,0,39979776,76.24600000000001,Rua 4,False
479522370,480346512,0,252517529,102.09700000000001,Rua 1,False
314043975,1108123571,0,207634498,61.643,Rua de Duarte Lopes,False
314043975,2334451786,0,712315633,78.375,Rua João de Barros,True
112291402,112290053,0,35012775,34.346,Rua do Conde da Covilhã,False
112291402,112288401,0,12366637,35.370999999999995,NONE,True
112291402,112290052,50,"[524969609, 35012795, 35012775]",142.611,Rua do Conde da Covilhã,False
1561603670,1561603618,0,142698175,45.388,Travessa da Senhora do Porto,False
1561603670,1561603728,0,317802909,29.835,Travessa da Senhora do Porto,False
1561603670,1561603683,0,666656368,167.87099999999998,Travessa da Senhora do Porto,False
4551110237,299612349,0,220104373,109.59799999999998,Rua do Grupo 10 de Maio,False
479309406,479412088,50,453823648,23.572,Rua do Estoril,True
479309406,479309290,0,39922113,117.315,Rua de Miramar,False
1561603680,3166581961,0,142698143,325.38599999999997,Travessa da Senhora do Porto,False
1561603680,1561603786,0,142698156,102.10900000000001,Avenida das Congostas,False
1561603680,1561603683,0,666656368,87.34700000000001,Travessa da Senhora do Porto,False
1561603680,3241070516,0,666656369,66.354,Avenida das Congostas,False
1561603683,3241070513,0,317802912,67.653,NONE,False
1561603683,1561603670,0,666656368,167.87099999999998,Travessa da Senhora do Porto,False
1561603683,1561603680,0,666656368,87.34700000000001,Travessa da Senhora do Porto,False
2181328483,2181328523,0,207890057,28.226,NONE,True
138210915,428217540,0,14333264,115.598,Rua Paula Vicente,False
138210915,2455291504,0,706644342,24.211,Rua Paula Vicente,True
2181328492,2181328497,0,306059688,22.549,Rua Engenheiro Ferreira Dias,True
2181328492,2181328483,0,207890059,16.003,NONE,True
2181328497,2181328483,0,207890057,19.296,NONE,True
2181328497,429380581,0,36921791,32.304,Rua Engenheiro Ferreira Dias,False
2640801398,4505162226,50,258749770,31.413,Rua de Sarah Afonso,False
2640801398,1652929054,50,258749770,11.15,Rua de Sarah Afonso,False
2640801398,4505162227,0,453834042,16.091,Rua do Professor Carlos Lima,False
1548086903,1548086605,0,141434685,41.323,NONE,False
1548086903,6152288433,0,"[141435064, 461932792]",128.40499999999997,Rua das Linhas de Elvas,False
1548086903,1548087266,0,141435064,34.087,Rua das Linhas de Elvas,False
1548086904,4573598562,0,141434577,5.039,Rua da Roliça,False
1548086904,1548086966,0,141434588,62.789,Largo de Valverde,False
1548086904,1548085660,0,461925696,81.87299999999999,Largo de Valverde,False
475704953,475708335,50,39678582,260.135,Rua de Sobre-o-Douro,False
475704953,2616040192,0,262474849,220.49,Rua da Restauração,False
475704953,138218138,0,"[262474849, 252518642]",188.81300000000002,Rua da Restauração,False
2181328523,422547991,0,258888773,67.061,Rua Engenheiro Luis Delgado dos Santos,True
506097294,503018152,50,41379105,16.839,Rua de Ruben A.,True
506097294,1300530263,50,41379111,108.697,Rua de Ruben A.,False
1561603728,1561603670,0,317802909,29.835,Travessa da Senhora do Porto,False
1561603728,1561603759,0,317802908,56.53,Rua dos Amigos do Porto,False
1561603728,3241070517,0,317802908,89.845,Rua dos Amigos do Porto,False
1561603729,4573825361,0,453834044,150.527,Rua Dom António Ferreira Gomes,False
1561603729,1628753289,0,474903778,81.343,Rua da Senhora do Porto,True
1097379477,1097379657,0,94481886,42.824,NONE,True
1097379477,2759489347,0,94481884,35.629999999999995,Travessa de Ferreira dos Santos,True
1097379481,4473717364,0,95127169,122.746,Rua de São Roque da Lameira,True
1097379481,1548079687,0,461932809,59.979,Rua do Falcão,False
3517427360,429432805,0,482122879,10.859,Rua de O Primeiro de Janeiro,False
3517427360,1143318103,0,227574867,91.667,Avenida do Bessa,True
3517427360,510745680,0,482122879,208.54899999999998,Rua de O Primeiro de Janeiro,False
137817763,4970029257,0,14326256,9.41,Largo de Ferreira Lapa,True
137817763,137819397,0,14326174,41.174,Rua do Bom Sucesso,True
506097316,503018152,0,28394284,18.027,Rua da Venezuela,True
506097316,506097294,50,41379105,17.408,Rua de Ruben A.,True
1548086956,1548087774,0,141434751,112.39299999999999,Rua da Fonte de Contumil,False
1548086956,1548087590,0,677089538,58.611,Rua do Souto de Contumil,False
1548086956,1548086018,0,"[677089538, 765587015]",77.71199999999999,Rua do Souto de Contumil,False
1561603759,1561603728,0,317802908,56.53,Rua dos Amigos do Porto,False
1561603759,4573825361,0,453834044,36.103,Rua Dom António Ferreira Gomes,False
1561603759,1561603783,0,453834044,170.249,Rua Dom António Ferreira Gomes,False
1548086966,1548086904,0,141434588,62.789,Largo de Valverde,False
1548086966,1548085682,0,141434588,90.099,Largo de Valverde,False
1548086966,1548087468,0,461925697,51.348,Rua do Vimeiro,False
4629278393,1628786770,0,318698153,58.288,Rua de Sousa Caldas,False
4629278394,1628786734,0,468394142,56.228,Rua de Vasco de Lima Couto,False
475410116,138234852,0,741944102,47.232,Rua de Passos Manuel,True
475410116,475410118,0,"[239593897, 39658831]",102.14999999999999,Rua Ateneu Comercial do Porto,True
475410118,475410511,0,224749647,48.717,Rua Doutor António E. Magalhães,True
475410118,3891282347,0,239593896,15.954999999999998,NONE,True
1561603783,3241070525,0,142698163,62.745,Rua da Cidade de Bristol,False
1561603783,1561603786,0,142698134,82.342,Rua Dom António Ferreira Gomes,False
1561603783,1561603879,0,142698163,98.77,Rua da Cidade de Bristol,False
1561603783,1561603759,0,453834044,170.24900000000002,Rua Dom António Ferreira Gomes,False
479522502,4773520967,0,39935643,98.04899999999999,Rua 2,False
1561603786,1561603783,0,142698134,82.342,Rua Dom António Ferreira Gomes,False
1561603786,1561603680,0,142698156,102.10900000000001,Avenida das Congostas,False
1561603786,1561603884,0,142698156,85.785,Avenida das Congostas,False
1561603786,4441072594,0,446887310,18.477,NONE,False
5494271699,5322898692,0,571754954,12.113,Largo de Ferreira Lapa,False
5494271699,1416622200,0,"[743461569, 507522243]",128.74499999999998,Largo de Ferreira Lapa,True
1766403800,314048417,0,28590544,98.571,Avenida do Marechal Gomes da Costa,True
1766403800,1766403803,0,165052197,18.293,Avenida do Marechal Gomes da Costa,False
1766403803,1766403800,0,165052197,18.293,Avenida do Marechal Gomes da Costa,False
1766403803,4506950199,0,207634522,32.462,Avenida do Marechal Gomes da Costa,True
112651995,446308238,0,643196111,119.136,Estrada Exterior da Circunvalação,True
5494271709,930155434,0,483715766,14.089,Avenida da França,True
5494271709,5494271714,0,571754958,233.389,NONE,False
129953503,138214591,0,13854847,52.948,Avenida da Boavista,True
129953503,1110673414,0,35202691,53.763999999999996,Avenida da Boavista,True
1766403808,1766403800,0,28590544,33.222,Avenida do Marechal Gomes da Costa,True
1766403808,4506950199,0,165052196,18.225,Avenida do Marechal Gomes da Costa,False
129953504,455341194,0,434872537,42.623,Rua da Boavista,True
129953504,475049092,0,128133836,227.888,Rua de Oliveira Monteiro,True
129953505,129953504,0,8367092,124.088,Rua da Boavista,True
129953505,428217533,0,30417990,339.65000000000003,Rua do Barão de Forrester,False
129953505,335561064,0,434879924,87.068,Rua de Cedofeita,True
5494271714,5494271709,0,571754958,233.38899999999998,NONE,False
112652003,112652004,0,434879919,19.632,Estrada Exterior da Circunvalação,True
112652003,112613592,0,38001351,18.363,Estrada da Circunvalação,True
112652004,2169139649,0,434879919,24.625,Estrada Exterior da Circunvalação,True
1097379559,1548079687,0,461932809,62.867,Rua do Falcão,False
1097379559,1097379603,0,103844313,69.559,Rua Emílio Biel,True
1097379559,1198805220,0,448832524,80.451,Rua do Falcão,False
4585942762,2169223429,0,206873743,21.033,Rua das Anémonas,True
4585942762,4585942763,0,463314944,25.921,NONE,False
4585942763,2169223465,0,318698148,26.01,Rua da Florinha da Abrigada,True
4585942763,4585942762,0,463314944,25.921,NONE,False
4585942764,2169223429,0,241364291,19.281,Rua dos Rainúnculos,False
4585942764,4585942765,0,241364291,25.996,Rua dos Rainúnculos,False
4585942764,4585942765,0,463314945,26.032000000000004,Rua dos Rainúnculos,False
4585942765,2169223420,0,241364291,19.493,Rua dos Rainúnculos,False
4585942765,4585942764,0,241364291,25.996,Rua dos Rainúnculos,False
4585942765,4585942764,0,463314945,26.032,Rua dos Rainúnculos,False
112652015,430284833,0,63844506,54.674,Rua do Amial,False
112652015,112613584,0,166972993,18.462,Rua do Amial,False
112652015,112652019,0,166973018,369.456,Estrada Exterior da Circunvalação,True
112652019,3139458284,0,308678900,62.074,Rua de António Augusto Pinto Félix,True
4585942772,4585942763,0,318698148,19.743,Rua da Florinha da Abrigada,True
4585942772,2169223429,0,463314946,19.798000000000002,NONE,False
4585942773,4585942776,0,318698157,26.016999999999996,Rua dos Lírios,False
4585942773,4585942776,0,463314947,26.259999999999998,Rua dos Lírios,False
4585942773,3250683227,0,318698157,19.108,Rua dos Lírios,False
1097379574,415754656,0,35416640,158.178,Praça da Corujeira,True
1097379574,1097379477,0,94481884,126.906,Travessa de Ferreira dos Santos,True
5306576627,480486059,0,39991718,18.124,Rua de Henrique Moreira,False
2102030072,430284833,0,63844506,48.68,Rua do Amial,False
2102030072,430284846,0,200207562,54.849,Travessa da Tapada de Santo António,False
4585942776,2169223432,0,318698157,20.928,Rua dos Lírios,False
4585942776,4585942773,0,318698157,26.016999999999996,Rua dos Lírios,False
4585942776,4585942773,0,463314947,26.259999999999998,Rua dos Lírios,False
4585942779,3250683233,0,318698156,21.382,Rua dos Junquilhos,False
4585942779,4585942780,0,318698156,24.802,Rua dos Junquilhos,False
4585942779,4585942780,0,463314948,25.471,Rua dos Junquilhos,False
4585942780,4585942779,0,318698156,24.802,Rua dos Junquilhos,False
4585942780,4585942779,0,463314948,25.471,Rua dos Junquilhos,False
4585942780,3250683228,0,318698156,19.755000000000003,Rua dos Junquilhos,False
1097379581,4458083632,0,35443468,143.881,Rua de Bonjóia,True
1097379581,7088940335,30,94481890,62.461999999999996,Rua do Alto da Bela,False
137817855,1417680972,0,128245298,24.965,Rua de Júlio Dinis,False
137817855,128676154,0,"[725917413, 725917115, 725917412, 725917117]",81.219,Rua de Júlio Dinis,False
1561603840,1561603865,0,666672373,48.441,Rua José Fontes Rocha,False
1548070657,1548070019,0,141434623,148.398,NONE,False
1548070657,1548070808,0,141434771,77.866,Rua Costa Barreto,False
1548070657,1548069718,0,141434771,239.081,Rua Costa Barreto,False
4585942785,2490198531,0,206873742,28.335,Avenida Flor da Rosa,True
4585942785,3250683227,0,463314949,6.903,Rua dos Lírios,False
4585942786,4585942785,0,206873742,28.702,Avenida Flor da Rosa,True
4585942786,4585942787,0,463314950,7.103,Avenida Flor da Rosa,False
4585942787,4585942786,0,463314950,7.103,Avenida Flor da Rosa,False
4585942787,3250683233,0,463314953,16.231,Avenida Flor da Rosa,True
4585942788,3250683239,0,318698155,28.279,Rua dos Junquilhos,False
4585942788,3250683239,0,463314951,28.814,Rua dos Junquilhos,False
4585942788,3250683235,0,318698155,17.524,Rua dos Junquilhos,False
1097379603,1548081261,0,"[95127168, 103844313, 95127163]",328.92499999999995,"['Rua de Nossa Senhora do Calvário', 'Rua Emílio Biel']",True
1097379603,1548079885,0,141435242,74.754,Rua Bouça Ribas,False
1097379607,1548083065,0,95127168,15.315000000000001,Rua de Nossa Senhora do Calvário,True
1561603865,1561603840,0,666672373,48.441,Rua José Fontes Rocha,False
1561603865,1561603920,0,142698183,80.91199999999999,Rua das Cegonhas,False
1561603865,257735089,0,"[142698144, 666672373]",414.02199999999993,Rua José Fontes Rocha,False
4455231260,4455231261,0,448515217,78.554,Rua de São Salvador,False
4455231260,497871379,0,40900915,159.43599999999998,Rua do Doutor Pedro de Sousa,True
4455231261,497871261,0,40900913,85.145,Rua do Engenheiro Ezequiel de Campos,False
4455231261,4455231260,0,448515217,78.554,Rua de São Salvador,False
4455231261,497871248,0,40900913,159.57600000000002,Rua do Engenheiro Ezequiel de Campos,False
1561603871,1561603871,0,142698145,76.73199999999999,Rua João Sá Peixoto,False
1561603871,1561603871,0,142698145,76.73199999999999,Rua João Sá Peixoto,False
1561603871,4004265918,0,142698145,78.018,Rua João Sá Peixoto,False
4455231266,4455231267,0,448515219,70.959,NONE,False
4455231266,4452248081,0,40900916,59.995000000000005,Rua de Dom Estêvão da Gama,False
4455231266,4464000740,0,40900916,26.477,Rua de Dom Estêvão da Gama,False
4455231267,4455231266,0,448515219,70.959,NONE,False
4455231267,4455231269,0,448515220,12.09,NONE,False
4455231267,6380904026,0,"[448515219, 681384639]",67.014,NONE,False
4455231269,4455231267,0,448515220,12.09,NONE,False
1097379622,415754655,0,35443470,104.214,Rua Ferreira dos Santos,True
1097379622,1097379559,0,94481895,227.855,Rua das Escolas,True
1561603879,4004265918,0,142698145,29.454,Rua João Sá Peixoto,False
1561603879,1561603884,0,142698145,44.018,Rua João Sá Peixoto,False
1561603879,1561603783,0,142698163,98.77000000000001,Rua da Cidade de Bristol,False
414134058,560975908,0,35331288,77.703,Rua do Freixo,False
414134058,560976045,0,"[35331594, 35331293, 35331294]",74.86699999999999,Rua do Freixo,False
414134058,414134107,0,675894217,183.79999999999998,Rua do Pinheiro de Campanhã,False
1561603884,1561603879,0,142698145,44.018,Rua João Sá Peixoto,False
1561603884,1561603786,0,142698156,85.785,Avenida das Congostas,False
1561603884,1561603893,0,142698156,54.691,Avenida das Congostas,False
4455231276,497870044,0,40900874,10.698,Rua dos Cedros,False
4455231276,4455231277,0,448515221,17.498,Rua do Furriel Guilherme Dantas,True
4455231276,497922558,0,40900874,62.723,Rua dos Cedros,False
2322018094,2322018099,0,386578584,6.933,Rotunda do Bessa,True
414134063,414134066,0,35331289,54.760000000000005,NONE,True
414134063,414134093,0,35331292,79.171,NONE,False
3117018924,474695395,50,39650114,89.365,Rua do Quanza,True
3117018924,1107381212,0,39598629,109.23400000000001,Rua do Zambeze,True
4455231277,497922556,0,40902286,59.468,Rua das Nogueiras,False
4455231277,497922568,0,40902286,4.989,Rua das Nogueiras,False
4455231277,4455231278,0,448515221,49.061,Rua do Furriel Guilherme Dantas,True
414134066,787318152,0,35331290,100.80199999999999,NONE,True
414134066,787318148,0,"[105671668, 63634695]",220.666,NONE,True
2322018099,353289223,0,386578584,56.297,Rotunda do Bessa,True
2322018099,429432804,0,"[446557315, 446557317]",97.21199999999999,Avenida do Bessa,True
4455231278,497922937,0,40902329,5.526,Rua das Macieiras,False
4455231278,497922821,0,40902329,45.181,Rua das Macieiras,False
4455231278,4455231283,0,448515221,47.007,Rua do Furriel Guilherme Dantas,True
1561603893,1561603884,0,142698156,54.691,Avenida das Congostas,False
1561603893,1561603929,0,308678901,60.052,Avenida das Congostas,True
4758581046,314040692,0,40859295,127.105,Rua António Mariz Carneiro,False
4758581046,497171036,0,40859296,87.43299999999999,Largo de Diogo Gomes,False
4758581046,4758581051,0,40859296,85.126,Largo de Diogo Gomes,False
4455231279,497922892,0,40902323,5.14,Praça dos Álamos,False
4455231279,497922814,0,40902323,45.385,Praça dos Álamos,False
4455231279,4455231280,0,448515221,21.719,Rua do Furriel Guilherme Dantas,True
1561603896,1561603932,0,142698164,22.382,Rua dos Pintassilgos,False
4758581049,497171006,0,483102845,80.982,Rua de Afonso de Aveiro,False
4455231281,497922805,50,36928619,44.414,Rua do Revilão,True
285945659,427067714,0,304688472,19.753,Rua Dom Pedro V,False
285945659,297880620,0,27149319,175.25,Rua da Piedade,True
285945659,128673222,0,36748085,113.259,Rua do Bom Sucesso,False
4758581051,4758581046,0,40859296,85.12599999999999,Largo de Diogo Gomes,False
4758581051,497171036,0,40859296,92.56700000000001,Largo de Diogo Gomes,False
4758581051,497171043,0,483102844,118.17399999999999,NONE,False
414134077,414952121,0,35331290,40.43,NONE,True
414134077,414957022,0,35382876,96.463,"Rua da Fábrica ""A Invencível""",True
1548070715,1548070738,0,447242488,5.659,Rua Beija-Flor,False
1548070715,5239687625,0,141435188,90.154,Beco do Meiral,False
1548070715,1548070290,0,447242488,39.480000000000004,Rua Beija-Flor,False
4257804092,1537859376,0,426474367,40.998,NONE,False
414134080,414134082,0,35331290,19.929000000000002,NONE,True
414134080,4966894473,0,507100659,45.239999999999995,NONE,True
1548087105,1548087468,0,141435222,37.699,Rua de Almoster,False
1548087105,1548086408,0,141435222,67.21799999999999,Rua de Almoster,False
1548087105,1548086408,0,461925699,123.79899999999999,Rua de Matapan,False
414134082,414134087,0,35331290,82.68499999999999,NONE,True
1097379651,415754678,0,448832528,63.303,Rua Padre Domingos de Azevedo,True
1097379651,5244467683,0,675977268,82.592,Rua da Corujeira de Baixo,False
479309636,1143318805,0,453823647,4.669,Largo de Mira,False
479309636,4505062035,0,453823647,18.791,Largo de Mira,False
479309636,479309290,0,39922119,47.187,Rua da Ericeira,False
414134087,414134066,0,35331290,53.416,NONE,True
414134087,414134063,0,35331291,46.975,NONE,True
3522178888,432589603,0,220234009,46.24099999999999,Estrada Interior da Circunvalação,True
1097379657,1097379651,0,205600061,71.406,Rua da Corujeira de Baixo,True
414134093,414136131,0,35331292,64.064,NONE,False
414134093,414134063,0,35331292,79.171,NONE,False
6680293198,6680293199,0,710522697,66.301,NONE,False
6680293199,428217470,0,36835972,83.416,Rua da Graciosa,False
6680293199,428214955,0,36835972,40.825,Rua da Graciosa,False
6680293199,6680293198,0,710522697,66.301,NONE,False
1561603920,1561603932,0,142698159,45.431,Rua das Gaivotas,False
1561603920,1561603940,0,142698183,52.568,Rua das Cegonhas,False
1561603920,1561603865,0,142698183,80.912,Rua das Cegonhas,False
474787665,475356004,0,482122886,6.66,Rua 9 de Julho,False
474787665,474818251,0,39598863,92.89,Rua António Enes,True
414134097,414136131,0,35331292,117.43500000000002,NONE,False
414134097,415754662,0,517693954,184.81900000000002,Rua de Bonjóia,False
414134097,415754663,0,517693955,39.166,Rua de Bonjóia,False
1561603923,1561603935,0,142698174,28.537,Rua das Andorinhas,False
1548070738,1548070944,50,141435203,40.378,Rua do Meiral,True
1548070738,1548070715,0,447242488,5.659,Rua Beija-Flor,False
4455231316,1725588197,0,224645476,62.999,Avenida da Boavista,True
4455231316,4455231317,0,448515233,17.492,NONE,True
4455231317,4455231318,0,224649279,10.321,Avenida da Boavista,True
4455231318,4455231319,0,448515234,17.529,NONE,True
4455231318,1264279471,0,224649279,345.422,Avenida da Boavista,True
474787672,3912647844,0,388048411,25.202,Rua 9 de Julho,False
474787672,474787665,0,39607829,145.41299999999998,Rua 9 de Julho,True
1561603929,296058885,0,666672379,355.789,Estrada Interior da Circunvalação,True
4455231319,4455231316,0,224645476,9.96,Avenida da Boavista,True
414134107,1594780215,0,146203732,172.31599999999997,Rua do Pinheiro de Campanhã,False
414134107,1594780215,0,675894217,159.06000000000003,Rua do Pinheiro de Campanhã,False
414134107,414134058,0,675894217,183.8,Rua do Pinheiro de Campanhã,False
1561603932,1561603920,0,142698159,45.431,Rua das Gaivotas,False
1561603932,1561603935,0,142698159,43.026,Rua das Gaivotas,False
1561603932,1561603951,0,142698164,53.89,Rua dos Pintassilgos,False
1561603932,1561603896,0,142698164,22.382,Rua dos Pintassilgos,False
1561603935,1561603932,0,142698159,43.026,Rua das Gaivotas,False
1561603935,1561603923,0,142698174,28.537,Rua das Andorinhas,False
1561603935,1561603954,0,142698174,54.099,Rua das Andorinhas,False
1561603937,1561604066,0,142698161,365.01599999999996,Rua de 14 de Agosto,False
4773506914,1106228175,0,160503800,15.781,Avenida do Marechal Gomes da Costa,False
4773506914,1264279449,0,209436194,97.083,Avenida do Marechal Gomes da Costa,True
1561603939,1561603929,0,666672379,95.929,Estrada Interior da Circunvalação,True
1561603939,1561603893,0,308678901,87.098,Avenida das Congostas,True
1561603940,1561603951,0,142698153,45.213,Largo dos Cisnes,False
1561603940,1561603948,0,142698183,12.03,Rua das Cegonhas,False
1561603940,1561603920,0,142698183,52.568,Rua das Cegonhas,False
2222190442,2222190811,0,212361874,44.823,Rua Central do Bairro Herculano,False
1561603948,1561603940,0,142698183,12.03,Rua das Cegonhas,False
1561603948,1561603956,0,666672377,48.645,Largo dos Cisnes,False
1561603948,1561603978,0,142698183,74.404,Rua das Cegonhas,False
314044269,314044478,0,28589578,7.062,Rua de Francisco Barreto,False
314044269,314027917,0,28589578,114.588,Rua de Francisco Barreto,False
